person_id,name,height,address
105068,Giovanna Santana Queiroz,172,"Rua Coronel Quirino, 1779 - Cambuí"
105069,Vinícius Ferreira Gomes,188,"Avenida Heitor Penteado, 2666 - Taquaral"
105070,Beatriz Ferreira Nascimento,166,"Avenida Albino José Barbosa de Oliveira, 2174 - Barão Geraldo"
105071,Beatriz Cruz Amorim,183,"Avenida Heitor Penteado, 1378 - Taquaral"
105072,Miguel Alves Medeiros,190,"Avenida Heitor Penteado, 832 - Taquaral"
105073,Vinícius Alves Silva,178,"Avenida Heitor Penteado, 1916 - Taquaral"
105074,Maria Fernandes Nascimento,158,"Avenida Heitor Penteado, 845 - Taquaral"
105075,André Matos Silva,162,"Avenida Heitor Penteado, 2118 - Taquaral"
105076,Erik Nascimento Alves,155,"Avenida Heitor Penteado, 2996 - Taquaral"
105077,Maria Paschoalino Ferreira,155,"Avenida Heitor Penteado, 2340 - Taquaral"
105078,Henrique Nascimento Ribeiro,169,"Avenida Albino José Barbosa de Oliveira, 1480 - Barão Geraldo"
105079,Beatriz Campos Cruz,201,"Avenida Albino José Barbosa de Oliveira, 2385 - Barão Geraldo"
105080,João Medeiros Matos,202,"Avenida Heitor Penteado, 1696 - Taquaral"
105081,Thiago Martins Bellini,152,"Rua Maria Monteiro, 1321 - Cambuí"
105082,Erik Vieira Matos,166,"Rua Maria Monteiro, 926 - Cambuí"
105083,Daniel Almeida Almeida,198,"Avenida Albino José Barbosa de Oliveira, 638 - Barão Geraldo"
105084,Rafael Amorim Gomes,161,"Rua Coronel Quirino, 1608 - Cambuí"
105085,Giovanna Alves Ferreira,197,"Avenida Heitor Penteado, 2620 - Taquaral"
105086,Larissa Campos Bellini,196,"Rua Maria Monteiro, 27 - Cambuí"
105087,Thiago Queiroz Melo,194,"Avenida Albino José Barbosa de Oliveira, 763 - Barão Geraldo"
105088,Miguel Medeiros Vieira,204,"Rua Coronel Quirino, 289 - Cambuí"
105089,Henrique Alves Medeiros,150,"Avenida Albino José Barbosa de Oliveira, 1396 - Barão Geraldo"
105090,Eduardo Campos Ribeiro,166,"Avenida Heitor Penteado, 2417 - Taquaral"
105091,Daniel Martins Queiroz,152,"Avenida Albino José Barbosa de Oliveira, 3447 - Barão Geraldo"
105092,Thiago Vieira Fernandes,175,"Avenida Albino José Barbosa de Oliveira, 1866 - Barão Geraldo"
105093,Rafael Nascimento Gomes,164,"Avenida Albino José Barbosa de Oliveira, 951 - Barão Geraldo"
105094,Livia Paschoalino Oliveira,185,"Avenida Heitor Penteado, 1702 - Taquaral"
105095,Thiago Silva Ribeiro,181,"Rua Coronel Quirino, 243 - Cambuí"
105096,Thiago Vieira Gomes,181,"Avenida Heitor Penteado, 1769 - Taquaral"
105097,Daniel Santana Melo,153,"Avenida Heitor Penteado, 245 - Taquaral"
105098,Giovanna Nascimento Campos,167,"Rua Coronel Quirino, 194 - Cambuí"
105099,Samuel Matos Bellini,198,"Avenida Albino José Barbosa de Oliveira, 913 - Barão Geraldo"
105100,Larissa Medeiros Alves,168,"Avenida Heitor Penteado, 742 - Taquaral"
105101,Victor Amorim Santana,192,"Avenida Albino José Barbosa de Oliveira, 509 - Barão Geraldo"
105102,Maria Silva Oliveira,201,"Rua Maria Monteiro, 750 - Cambuí"
105103,Giovanna Queiroz Medeiros,184,"Avenida Albino José Barbosa de Oliveira, 1285 - Barão Geraldo"
105104,Vinícius Martins Oliveira,189,"Avenida Albino José Barbosa de Oliveira, 2492 - Barão Geraldo"
105105,Yasmin Nascimento Silva,163,"Rua Maria Monteiro, 1253 - Cambuí"
105106,André Gomes Santana,182,"Avenida Albino José Barbosa de Oliveira, 144 - Barão Geraldo"
105107,André Gomes Almeida,163,"Rua Coronel Quirino, 1262 - Cambuí"
105108,Giovanna Silva Ferreira,183,"Avenida Heitor Penteado, 2291 - Taquaral"
105109,Vinícius Ribeiro Fernandes,204,"Avenida Heitor Penteado, 1897 - Taquaral"
105110,Daniel Bellini Bellini,153,"Avenida Heitor Penteado, 821 - Taquaral"
105111,André Fernandes Bellini,173,"Avenida Albino José Barbosa de Oliveira, 2245 - Barão Geraldo"
105112,Clara Campos Nascimento,178,"Avenida Heitor Penteado, 2710 - Taquaral"
105113,Thiago Campos Ferreira,168,"Avenida Albino José Barbosa de Oliveira, 3088 - Barão Geraldo"
105114,Victor Gomes Ribeiro,155,"Avenida Heitor Penteado, 1885 - Taquaral"
105115,Vinícius Fernandes Matos,182,"Avenida Albino José Barbosa de Oliveira, 216 - Barão Geraldo"
105116,Livia Amorim Matos,198,"Avenida Heitor Penteado, 1282 - Taquaral"
105117,André Fernandes Fernandes,189,"Avenida Heitor Penteado, 1775 - Taquaral"
105118,Henrique Alves Ferreira,168,"Avenida Heitor Penteado, 2498 - Taquaral"
105119,Eduardo Ferreira Amorim,202,"Avenida Heitor Penteado, 1777 - Taquaral"
105120,Felipe Matos Oliveira,150,"Avenida Albino José Barbosa de Oliveira, 2795 - Barão Geraldo"
105121,Yasmin Martins Silva,154,"Avenida Albino José Barbosa de Oliveira, 871 - Barão Geraldo"
105122,Livia Medeiros Melo,176,"Avenida Albino José Barbosa de Oliveira, 2080 - Barão Geraldo"
105123,Clara Ribeiro Amorim,165,"Rua Coronel Quirino, 1954 - Cambuí"
105124,Sofia Alves Vieira,155,"Avenida Albino José Barbosa de Oliveira, 2178 - Barão Geraldo"
105125,Felipe Queiroz Alves,189,"Avenida Heitor Penteado, 2382 - Taquaral"
105126,Guilherme Nascimento Fernandes,162,"Rua Coronel Quirino, 1712 - Cambuí"
105127,Miguel Ferreira Paschoalino,197,"Avenida Albino José Barbosa de Oliveira, 686 - Barão Geraldo"
105128,Eduardo Campos Melo,184,"Avenida Albino José Barbosa de Oliveira, 3257 - Barão Geraldo"
105129,Erik Campos Alves,168,"Rua Coronel Quirino, 878 - Cambuí"
105130,Victor Gomes Gomes,161,"Avenida Albino José Barbosa de Oliveira, 873 - Barão Geraldo"
105131,André Nascimento Matos,165,"Rua Coronel Quirino, 1017 - Cambuí"
105132,Thiago Amorim Bellini,192,"Avenida Albino José Barbosa de Oliveira, 2008 - Barão Geraldo"
105133,Livia Matos Almeida,159,"Rua Coronel Quirino, 1570 - Cambuí"
105134,Livia Campos Cruz,174,"Avenida Heitor Penteado, 1949 - Taquaral"
105135,Daniel Martins Santana,169,"Rua Coronel Quirino, 1057 - Cambuí"
105136,Felipe Cruz Melo,180,"Rua Maria Monteiro, 1386 - Cambuí"
105137,Guilherme Oliveira Oliveira,153,"Avenida Albino José Barbosa de Oliveira, 1047 - Barão Geraldo"
105138,Thiago Martins Matos,193,"Avenida Albino José Barbosa de Oliveira, 1773 - Barão Geraldo"
105139,Maria Alves Santana,172,"Avenida Heitor Penteado, 441 - Taquaral"
105140,Maria Campos Silva,151,"Rua Coronel Quirino, 305 - Cambuí"
105141,Henrique Alves Ribeiro,171,"Avenida Heitor Penteado, 366 - Taquaral"
105142,Daniel Ribeiro Ribeiro,200,"Avenida Albino José Barbosa de Oliveira, 1560 - Barão Geraldo"
105143,Henrique Queiroz Matos,186,"Avenida Albino José Barbosa de Oliveira, 701 - Barão Geraldo"
105144,Sofia Martins Bellini,157,"Avenida Albino José Barbosa de Oliveira, 3113 - Barão Geraldo"
105145,Livia Amorim Ferreira,156,"Avenida Albino José Barbosa de Oliveira, 2533 - Barão Geraldo"
105146,Guilherme Ferreira Oliveira,163,"Rua Coronel Quirino, 613 - Cambuí"
105147,Erik Martins Nascimento,204,"Avenida Albino José Barbosa de Oliveira, 87 - Barão Geraldo"
105148,André Matos Fernandes,152,"Rua Coronel Quirino, 270 - Cambuí"
105149,Miguel Ribeiro Oliveira,199,"Avenida Albino José Barbosa de Oliveira, 2556 - Barão Geraldo"
105150,Yasmin Cruz Martins,165,"Avenida Albino José Barbosa de Oliveira, 1718 - Barão Geraldo"
105151,Victor Ribeiro Gomes,204,"Rua Maria Monteiro, 1376 - Cambuí"
105152,Maria Gomes Santana,168,"Avenida Heitor Penteado, 202 - Taquaral"
105153,Rafael Paschoalino Campos,200,"Avenida Albino José Barbosa de Oliveira, 2858 - Barão Geraldo"
105154,Gabriel Almeida Campos,167,"Avenida Albino José Barbosa de Oliveira, 425 - Barão Geraldo"
105155,Vinícius Queiroz Vieira,201,"Avenida Albino José Barbosa de Oliveira, 2240 - Barão Geraldo"
105156,Vinícius Melo Gomes,165,"Rua Maria Monteiro, 819 - Cambuí"
105157,André Fernandes Campos,157,"Avenida Albino José Barbosa de Oliveira, 1107 - Barão Geraldo"
105158,Gabriel Oliveira Melo,182,"Avenida Heitor Penteado, 2408 - Taquaral"
105159,Rafael Amorim Vieira,198,"Rua Maria Monteiro, 1331 - Cambuí"
105160,João Paschoalino Campos,161,"Rua Coronel Quirino, 1111 - Cambuí"
105161,Rafael Martins Matos,202,"Avenida Albino José Barbosa de Oliveira, 2597 - Barão Geraldo"
105162,Samuel Santana Oliveira,160,"Avenida Albino José Barbosa de Oliveira, 382 - Barão Geraldo"
105163,Miguel Alves Bellini,154,"Avenida Albino José Barbosa de Oliveira, 665 - Barão Geraldo"
105164,Erik Amorim Santana,176,"Rua Maria Monteiro, 799 - Cambuí"
105165,Henrique Almeida Nascimento,161,"Rua Maria Monteiro, 1036 - Cambuí"
105166,Clara Paschoalino Santana,166,"Avenida Heitor Penteado, 137 - Taquaral"
105167,Victor Ferreira Ferreira,155,"Rua Maria Monteiro, 502 - Cambuí"
105168,Gabriel Campos Ferreira,182,"Avenida Albino José Barbosa de Oliveira, 1500 - Barão Geraldo"
105169,Gabriel Oliveira Ferreira,154,"Rua Maria Monteiro, 159 - Cambuí"
105170,Samuel Ribeiro Cruz,177,"Rua Maria Monteiro, 818 - Cambuí"
105171,Vinícius Fernandes Oliveira,163,"Avenida Albino José Barbosa de Oliveira, 2790 - Barão Geraldo"
105172,Gabriel Ferreira Vieira,154,"Rua Coronel Quirino, 1672 - Cambuí"
105173,André Medeiros Gomes,203,"Rua Maria Monteiro, 172 - Cambuí"
105174,Samuel Amorim Martins,182,"Rua Coronel Quirino, 193 - Cambuí"
105175,Clara Gomes Silva,199,"Rua Maria Monteiro, 260 - Cambuí"
105176,Larissa Matos Cruz,197,"Avenida Albino José Barbosa de Oliveira, 1992 - Barão Geraldo"
105177,Larissa Campos Ribeiro,190,"Rua Maria Monteiro, 240 - Cambuí"
105178,Sofia Paschoalino Ferreira,168,"Rua Coronel Quirino, 1337 - Cambuí"
105179,Pedro Medeiros Nascimento,171,"Rua Maria Monteiro, 210 - Cambuí"
105180,Livia Medeiros Alves,154,"Avenida Albino José Barbosa de Oliveira, 2000 - Barão Geraldo"
105181,Livia Queiroz Ribeiro,151,"Avenida Albino José Barbosa de Oliveira, 1643 - Barão Geraldo"
105182,Rafael Ferreira Gomes,179,"Avenida Albino José Barbosa de Oliveira, 41 - Barão Geraldo"
105183,Daniel Cruz Almeida,196,"Avenida Albino José Barbosa de Oliveira, 2837 - Barão Geraldo"
105184,Giovanna Melo Cruz,188,"Rua Maria Monteiro, 958 - Cambuí"
105185,Thiago Oliveira Alves,153,"Avenida Heitor Penteado, 880 - Taquaral"
105186,Maria Fernandes Almeida,182,"Rua Coronel Quirino, 1840 - Cambuí"
105187,Gabriel Amorim Santana,162,"Avenida Heitor Penteado, 1063 - Taquaral"
105188,Giovanna Cruz Fernandes,169,"Rua Coronel Quirino, 332 - Cambuí"
105189,Rafael Vieira Ferreira,203,"Avenida Heitor Penteado, 1290 - Taquaral"
105190,Larissa Amorim Bellini,156,"Avenida Heitor Penteado, 1257 - Taquaral"
105191,Giovanna Fernandes Nascimento,164,"Avenida Heitor Penteado, 475 - Taquaral"
105192,Larissa Ferreira Fernandes,172,"Avenida Heitor Penteado, 2940 - Taquaral"
105193,Miguel Silva Melo,163,"Avenida Albino José Barbosa de Oliveira, 54 - Barão Geraldo"
105194,Giovanna Campos Medeiros,172,"Rua Coronel Quirino, 388 - Cambuí"
105195,Eduardo Almeida Queiroz,168,"Avenida Albino José Barbosa de Oliveira, 145 - Barão Geraldo"
105196,Guilherme Paschoalino Bellini,203,"Avenida Heitor Penteado, 200 - Taquaral"
105197,João Melo Alves,178,"Avenida Albino José Barbosa de Oliveira, 2700 - Barão Geraldo"
105198,Larissa Nascimento Nascimento,169,"Avenida Albino José Barbosa de Oliveira, 2243 - Barão Geraldo"
105199,Larissa Oliveira Melo,178,"Avenida Albino José Barbosa de Oliveira, 1169 - Barão Geraldo"
105200,Rafael Nascimento Amorim,173,"Avenida Albino José Barbosa de Oliveira, 742 - Barão Geraldo"
105201,Larissa Ferreira Nascimento,167,"Rua Maria Monteiro, 241 - Cambuí"
105202,Eduardo Almeida Almeida,159,"Avenida Heitor Penteado, 112 - Taquaral"
105203,Vinícius Nascimento Martins,190,"Avenida Heitor Penteado, 738 - Taquaral"
105204,Giovanna Ribeiro Bellini,157,"Avenida Heitor Penteado, 2247 - Taquaral"
105205,André Santana Melo,175,"Rua Maria Monteiro, 1409 - Cambuí"
105206,Guilherme Almeida Melo,178,"Avenida Albino José Barbosa de Oliveira, 775 - Barão Geraldo"
105207,André Silva Alves,159,"Avenida Albino José Barbosa de Oliveira, 1584 - Barão Geraldo"
105208,Thiago Queiroz Queiroz,166,"Rua Coronel Quirino, 402 - Cambuí"
105209,Livia Amorim Campos,151,"Avenida Albino José Barbosa de Oliveira, 681 - Barão Geraldo"
105210,Erik Alves Ribeiro,155,"Rua Maria Monteiro, 238 - Cambuí"
105211,Eduardo Melo Queiroz,154,"Rua Coronel Quirino, 1057 - Cambuí"
105212,Henrique Queiroz Alves,177,"Avenida Albino José Barbosa de Oliveira, 2981 - Barão Geraldo"
105213,Livia Amorim Ribeiro,190,"Avenida Heitor Penteado, 2177 - Taquaral"
105214,Erik Queiroz Amorim,154,"Avenida Albino José Barbosa de Oliveira, 695 - Barão Geraldo"
105215,Erik Amorim Martins,167,"Avenida Heitor Penteado, 2793 - Taquaral"
105216,André Vieira Fernandes,175,"Rua Maria Monteiro, 1544 - Cambuí"
105217,Gabriel Nascimento Santana,169,"Rua Coronel Quirino, 1013 - Cambuí"
105218,Gabriel Almeida Silva,190,"Avenida Albino José Barbosa de Oliveira, 472 - Barão Geraldo"
105219,Vinícius Cruz Ribeiro,198,"Avenida Heitor Penteado, 2209 - Taquaral"
105220,Felipe Alves Amorim,176,"Avenida Heitor Penteado, 2458 - Taquaral"
105221,Miguel Melo Ribeiro,198,"Rua Maria Monteiro, 665 - Cambuí"
105222,André Queiroz Bellini,161,"Rua Coronel Quirino, 486 - Cambuí"
105223,Thiago Santana Alves,156,"Avenida Albino José Barbosa de Oliveira, 1060 - Barão Geraldo"
105224,Yasmin Medeiros Martins,152,"Rua Coronel Quirino, 1006 - Cambuí"
105225,Rafael Cruz Fernandes,159,"Rua Maria Monteiro, 359 - Cambuí"
105226,Samuel Vieira Silva,183,"Rua Maria Monteiro, 1269 - Cambuí"
105227,Sofia Matos Matos,174,"Avenida Albino José Barbosa de Oliveira, 352 - Barão Geraldo"
105228,Clara Medeiros Ferreira,184,"Avenida Heitor Penteado, 864 - Taquaral"
105229,Victor Queiroz Bellini,165,"Avenida Albino José Barbosa de Oliveira, 1168 - Barão Geraldo"
105230,Gabriel Silva Oliveira,151,"Avenida Albino José Barbosa de Oliveira, 1488 - Barão Geraldo"
105231,Larissa Ribeiro Bellini,173,"Rua Maria Monteiro, 1255 - Cambuí"
105232,Gabriel Ferreira Oliveira,159,"Avenida Albino José Barbosa de Oliveira, 3202 - Barão Geraldo"
105233,Beatriz Campos Silva,187,"Rua Maria Monteiro, 1371 - Cambuí"
105234,Sofia Silva Vieira,171,"Avenida Heitor Penteado, 1842 - Taquaral"
105235,Thiago Santana Vieira,175,"Avenida Heitor Penteado, 20 - Taquaral"
105236,Eduardo Queiroz Nascimento,192,"Avenida Albino José Barbosa de Oliveira, 2065 - Barão Geraldo"
105237,Beatriz Santana Bellini,204,"Avenida Heitor Penteado, 2253 - Taquaral"
105238,Gabriel Melo Melo,188,"Avenida Heitor Penteado, 2014 - Taquaral"
105239,Pedro Ferreira Cruz,176,"Avenida Heitor Penteado, 963 - Taquaral"
105240,Sofia Medeiros Fernandes,178,"Avenida Heitor Penteado, 1796 - Taquaral"
105241,Rafael Vieira Santana,196,"Avenida Heitor Penteado, 212 - Taquaral"
105242,Pedro Cruz Ferreira,187,"Avenida Albino José Barbosa de Oliveira, 2300 - Barão Geraldo"
105243,Clara Amorim Santana,169,"Avenida Albino José Barbosa de Oliveira, 107 - Barão Geraldo"
105244,Daniel Matos Melo,176,"Avenida Albino José Barbosa de Oliveira, 1618 - Barão Geraldo"
105245,Felipe Campos Amorim,190,"Avenida Heitor Penteado, 175 - Taquaral"
105246,Guilherme Melo Paschoalino,203,"Avenida Heitor Penteado, 1328 - Taquaral"
105247,Victor Gomes Cruz,169,"Avenida Heitor Penteado, 354 - Taquaral"
105248,Thiago Ferreira Ribeiro,193,"Avenida Heitor Penteado, 1819 - Taquaral"
105249,Felipe Melo Ribeiro,168,"Rua Coronel Quirino, 1413 - Cambuí"
105250,Vinícius Ferreira Paschoalino,169,"Avenida Albino José Barbosa de Oliveira, 1002 - Barão Geraldo"
105251,Giovanna Gomes Campos,184,"Avenida Albino José Barbosa de Oliveira, 2256 - Barão Geraldo"
105252,Giovanna Amorim Ribeiro,196,"Rua Maria Monteiro, 251 - Cambuí"
105253,Erik Fernandes Queiroz,151,"Avenida Albino José Barbosa de Oliveira, 544 - Barão Geraldo"
105254,Pedro Queiroz Nascimento,179,"Rua Coronel Quirino, 321 - Cambuí"
105255,Rafael Nascimento Silva,202,"Rua Maria Monteiro, 139 - Cambuí"
105256,Sofia Bellini Fernandes,183,"Rua Coronel Quirino, 156 - Cambuí"
105257,Giovanna Matos Queiroz,171,"Avenida Heitor Penteado, 1580 - Taquaral"
105258,Guilherme Ribeiro Ferreira,152,"Avenida Albino José Barbosa de Oliveira, 308 - Barão Geraldo"
105259,Daniel Oliveira Amorim,155,"Avenida Albino José Barbosa de Oliveira, 1500 - Barão Geraldo"
105260,André Fernandes Queiroz,164,"Rua Maria Monteiro, 630 - Cambuí"
105261,Pedro Amorim Oliveira,176,"Rua Coronel Quirino, 744 - Cambuí"
105262,Erik Vieira Gomes,159,"Rua Maria Monteiro, 1391 - Cambuí"
105263,Yasmin Nascimento Cruz,158,"Avenida Heitor Penteado, 1954 - Taquaral"
105264,Miguel Fernandes Ribeiro,182,"Rua Maria Monteiro, 953 - Cambuí"
105265,Yasmin Matos Oliveira,181,"Rua Coronel Quirino, 656 - Cambuí"
105266,Felipe Cruz Bellini,197,"Avenida Albino José Barbosa de Oliveira, 3335 - Barão Geraldo"
105267,Felipe Nascimento Queiroz,155,"Avenida Heitor Penteado, 2099 - Taquaral"
105268,Guilherme Fernandes Queiroz,190,"Avenida Albino José Barbosa de Oliveira, 809 - Barão Geraldo"
105269,Pedro Cruz Nascimento,185,"Avenida Albino José Barbosa de Oliveira, 679 - Barão Geraldo"
105270,Vinícius Santana Melo,151,"Avenida Heitor Penteado, 1844 - Taquaral"
105271,Yasmin Almeida Fernandes,178,"Avenida Albino José Barbosa de Oliveira, 1271 - Barão Geraldo"
105272,Erik Santana Martins,153,"Avenida Albino José Barbosa de Oliveira, 2234 - Barão Geraldo"
105273,Erik Oliveira Campos,150,"Avenida Albino José Barbosa de Oliveira, 1019 - Barão Geraldo"
105274,Yasmin Oliveira Fernandes,168,"Avenida Albino José Barbosa de Oliveira, 2375 - Barão Geraldo"
105275,Samuel Amorim Ribeiro,175,"Rua Maria Monteiro, 214 - Cambuí"
105276,Vinícius Gomes Silva,174,"Avenida Heitor Penteado, 2871 - Taquaral"
105277,Gabriel Silva Amorim,159,"Avenida Heitor Penteado, 2857 - Taquaral"
105278,Guilherme Alves Almeida,202,"Avenida Heitor Penteado, 1808 - Taquaral"
105279,Guilherme Fernandes Alves,164,"Avenida Heitor Penteado, 2403 - Taquaral"
105280,Thiago Fernandes Ferreira,171,"Avenida Heitor Penteado, 1107 - Taquaral"
105281,Guilherme Gomes Melo,200,"Avenida Albino José Barbosa de Oliveira, 3032 - Barão Geraldo"
105282,Livia Gomes Paschoalino,197,"Rua Maria Monteiro, 1001 - Cambuí"
105283,Livia Medeiros Gomes,170,"Rua Maria Monteiro, 203 - Cambuí"
105284,João Ribeiro Almeida,171,"Avenida Heitor Penteado, 1265 - Taquaral"
105285,Miguel Silva Paschoalino,185,"Avenida Heitor Penteado, 1989 - Taquaral"
105286,Larissa Santana Santana,183,"Avenida Heitor Penteado, 538 - Taquaral"
105287,Yasmin Silva Nascimento,179,"Rua Maria Monteiro, 1146 - Cambuí"
105288,João Paschoalino Fernandes,174,"Rua Coronel Quirino, 1541 - Cambuí"
105289,Maria Martins Fernandes,194,"Avenida Heitor Penteado, 1260 - Taquaral"
105290,Sofia Matos Santana,177,"Avenida Heitor Penteado, 1813 - Taquaral"
105291,Felipe Campos Queiroz,150,"Avenida Heitor Penteado, 1331 - Taquaral"
105292,Miguel Silva Cruz,198,"Rua Maria Monteiro, 131 - Cambuí"
105293,Clara Bellini Oliveira,194,"Avenida Albino José Barbosa de Oliveira, 2615 - Barão Geraldo"
105294,Henrique Amorim Melo,153,"Avenida Albino José Barbosa de Oliveira, 2189 - Barão Geraldo"
105295,Pedro Medeiros Martins,156,"Avenida Heitor Penteado, 975 - Taquaral"
105296,Larissa Amorim Bellini,198,"Avenida Heitor Penteado, 725 - Taquaral"
105297,Giovanna Campos Melo,158,"Avenida Heitor Penteado, 2547 - Taquaral"
105298,Livia Medeiros Cruz,185,"Avenida Albino José Barbosa de Oliveira, 890 - Barão Geraldo"
105299,Beatriz Ribeiro Fernandes,168,"Avenida Albino José Barbosa de Oliveira, 2879 - Barão Geraldo"
105300,Giovanna Matos Alves,150,"Avenida Heitor Penteado, 679 - Taquaral"
105301,Miguel Nascimento Cruz,159,"Avenida Albino José Barbosa de Oliveira, 132 - Barão Geraldo"
105302,Pedro Almeida Vieira,185,"Avenida Albino José Barbosa de Oliveira, 2366 - Barão Geraldo"
105303,Henrique Gomes Almeida,158,"Avenida Albino José Barbosa de Oliveira, 2737 - Barão Geraldo"
105304,Eduardo Melo Nascimento,194,"Avenida Heitor Penteado, 2934 - Taquaral"
105305,Victor Santana Matos,195,"Avenida Albino José Barbosa de Oliveira, 3146 - Barão Geraldo"
105306,Clara Ferreira Bellini,191,"Avenida Heitor Penteado, 2196 - Taquaral"
105307,Henrique Melo Matos,181,"Avenida Heitor Penteado, 564 - Taquaral"
105308,Yasmin Silva Matos,181,"Avenida Albino José Barbosa de Oliveira, 1027 - Barão Geraldo"
105309,Samuel Nascimento Paschoalino,155,"Avenida Albino José Barbosa de Oliveira, 1317 - Barão Geraldo"
105310,Eduardo Vieira Fernandes,197,"Avenida Albino José Barbosa de Oliveira, 3270 - Barão Geraldo"
105311,João Ferreira Santana,187,"Avenida Albino José Barbosa de Oliveira, 546 - Barão Geraldo"
105312,Erik Fernandes Ferreira,166,"Avenida Albino José Barbosa de Oliveira, 2479 - Barão Geraldo"
105313,Gabriel Ferreira Alves,159,"Rua Coronel Quirino, 1454 - Cambuí"
105314,Henrique Santana Silva,199,"Avenida Heitor Penteado, 690 - Taquaral"
105315,Giovanna Campos Paschoalino,176,"Rua Coronel Quirino, 609 - Cambuí"
105316,Eduardo Cruz Ribeiro,203,"Avenida Heitor Penteado, 971 - Taquaral"
105317,Maria Gomes Martins,199,"Avenida Heitor Penteado, 1609 - Taquaral"
105318,Pedro Medeiros Queiroz,184,"Avenida Albino José Barbosa de Oliveira, 241 - Barão Geraldo"
105319,Beatriz Queiroz Alves,201,"Rua Coronel Quirino, 968 - Cambuí"
105320,André Melo Gomes,170,"Rua Maria Monteiro, 563 - Cambuí"
105321,Beatriz Queiroz Fernandes,174,"Rua Maria Monteiro, 546 - Cambuí"
105322,Sofia Amorim Nascimento,177,"Avenida Albino José Barbosa de Oliveira, 386 - Barão Geraldo"
105323,Victor Fernandes Ribeiro,196,"Avenida Heitor Penteado, 2835 - Taquaral"
105324,Clara Vieira Melo,164,"Rua Coronel Quirino, 1906 - Cambuí"
105325,Clara Matos Cruz,153,"Avenida Albino José Barbosa de Oliveira, 735 - Barão Geraldo"
105326,Sofia Oliveira Queiroz,178,"Avenida Heitor Penteado, 1653 - Taquaral"
105327,Clara Melo Ferreira,158,"Rua Coronel Quirino, 472 - Cambuí"
105328,Vinícius Ribeiro Santana,176,"Rua Maria Monteiro, 756 - Cambuí"
105329,Clara Gomes Silva,175,"Avenida Heitor Penteado, 1170 - Taquaral"
105330,Miguel Ferreira Almeida,168,"Avenida Heitor Penteado, 1500 - Taquaral"
105331,Rafael Fernandes Vieira,177,"Avenida Heitor Penteado, 2682 - Taquaral"
105332,Erik Ribeiro Melo,166,"Avenida Heitor Penteado, 1119 - Taquaral"
105333,Henrique Ferreira Queiroz,192,"Avenida Heitor Penteado, 354 - Taquaral"
105334,Larissa Gomes Paschoalino,190,"Rua Maria Monteiro, 966 - Cambuí"
105335,Livia Melo Nascimento,191,"Avenida Heitor Penteado, 2368 - Taquaral"
105336,André Campos Martins,199,"Avenida Heitor Penteado, 2335 - Taquaral"
105337,André Paschoalino Bellini,169,"Avenida Heitor Penteado, 2637 - Taquaral"
105338,Henrique Gomes Almeida,194,"Avenida Heitor Penteado, 341 - Taquaral"
105339,Giovanna Bellini Melo,189,"Avenida Albino José Barbosa de Oliveira, 745 - Barão Geraldo"
105340,Yasmin Fernandes Matos,188,"Avenida Albino José Barbosa de Oliveira, 1560 - Barão Geraldo"
105341,Miguel Ribeiro Santana,198,"Rua Maria Monteiro, 761 - Cambuí"
105342,Victor Alves Melo,202,"Rua Maria Monteiro, 1288 - Cambuí"
105343,Eduardo Santana Almeida,172,"Rua Maria Monteiro, 845 - Cambuí"
105344,Felipe Nascimento Oliveira,196,"Avenida Heitor Penteado, 2638 - Taquaral"
105345,Daniel Paschoalino Matos,181,"Avenida Albino José Barbosa de Oliveira, 1040 - Barão Geraldo"
105346,Vinícius Medeiros Almeida,201,"Avenida Albino José Barbosa de Oliveira, 1190 - Barão Geraldo"
105347,Sofia Alves Vieira,196,"Rua Coronel Quirino, 455 - Cambuí"
105348,Henrique Fernandes Bellini,182,"Avenida Heitor Penteado, 2993 - Taquaral"
105349,Yasmin Santana Santana,195,"Rua Coronel Quirino, 539 - Cambuí"
105350,Guilherme Oliveira Gomes,154,"Avenida Albino José Barbosa de Oliveira, 1544 - Barão Geraldo"
105351,Giovanna Bellini Santana,192,"Avenida Albino José Barbosa de Oliveira, 1485 - Barão Geraldo"
105352,João Paschoalino Almeida,197,"Rua Maria Monteiro, 135 - Cambuí"
105353,Miguel Cruz Martins,183,"Avenida Heitor Penteado, 498 - Taquaral"
105354,André Ferreira Santana,189,"Avenida Heitor Penteado, 2676 - Taquaral"
105355,Livia Medeiros Ferreira,160,"Rua Maria Monteiro, 579 - Cambuí"
105356,Miguel Martins Santana,199,"Avenida Heitor Penteado, 2825 - Taquaral"
105357,Felipe Martins Melo,152,"Rua Maria Monteiro, 705 - Cambuí"
105358,Daniel Vieira Oliveira,182,"Avenida Heitor Penteado, 1075 - Taquaral"
105359,Samuel Melo Queiroz,160,"Avenida Heitor Penteado, 322 - Taquaral"
105360,Daniel Oliveira Santana,165,"Rua Maria Monteiro, 297 - Cambuí"
105361,Daniel Amorim Campos,167,"Avenida Heitor Penteado, 1238 - Taquaral"
105362,João Fernandes Gomes,179,"Rua Coronel Quirino, 1195 - Cambuí"
105363,Felipe Santana Vieira,197,"Avenida Albino José Barbosa de Oliveira, 698 - Barão Geraldo"
105364,Samuel Alves Amorim,204,"Avenida Heitor Penteado, 204 - Taquaral"
